,open,high,low,close,volume,symbol
2024-01-03 00:45:00,54377.99926018551,56289.498976749725,50921.83309483636,58703.75686639137,635.752521337856,BTCUSDT
2024-01-03 00:50:00,53257.85437416953,58026.3826747546,56617.14813573546,54109.6926115244,807.1658368216827,BTCUSDT
2024-01-03 00:55:00,54747.997036621025,57597.23924745017,56793.17840574598,57607.399457870684,205.17979588965278,BTCUSDT
2024-01-03 01:00:00,58500.19039554504,52426.662731428085,58541.58362194406,50724.658752622956,422.23353637492806,BTCUSDT
2024-01-03 01:05:00,51137.36394569867,56172.42001172231,53350.66683997955,53770.90750291396,454.2990771018357,BTCUSDT
2024-01-03 01:10:00,58339.91501470545,53172.65231906774,50308.64741481031,50530.198464144705,753.4625515183021,BTCUSDT
2024-01-03 01:15:00,50010.54093430874,57317.64687517045,59077.45830036334,59312.29579309058,518.4515606379296,BTCUSDT
2024-01-03 01:20:00,52339.859982468384,53360.0336468534,50357.141786092805,50929.4246910568,934.9021632607452,BTCUSDT
2024-01-03 01:25:00,52630.901853058785,54598.93901129214,56979.97424467882,54440.51665543351,822.3627755743504,BTCUSDT
2024-01-03 01:30:00,56480.708852472366,56756.87235994441,58081.857892189466,58831.919091715325,332.08831645143823,BTCUSDT
2024-01-03 01:35:00,53373.75633229465,50917.41500864904,56651.95463747105,52868.8909013833,464.8694663396842,BTCUSDT
2024-01-03 01:40:00,51914.0809853703,59833.37080804097,54438.28759435243,51500.307304730726,944.0296956463254,BTCUSDT
2024-01-03 01:45:00,51419.051462057214,50100.55312316911,52621.198926384866,55964.85687978973,698.944291178106,BTCUSDT
2024-01-03 01:50:00,53058.71423067384,52709.026312773014,52514.731496726694,59767.06424769811,838.391240255469,BTCUSDT
2024-01-03 01:55:00,56934.78964783848,50529.94020348967,59654.218803110125,57522.37853718045,717.7697744844098,BTCUSDT
2024-01-03 02:00:00,50030.26186715351,51208.78624777775,51609.14535565479,53242.137227550396,748.3927980085841,BTCUSDT
2024-01-03 02:05:00,59552.98380086505,54744.020000827484,51315.89622968769,58461.38808798772,681.8442990125463,BTCUSDT
2024-01-03 02:10:00,50000.58485706399,59857.80523861794,53759.82925685047,53261.32057324023,385.1246900706831,BTCUSDT
2024-01-03 02:15:00,59583.84742765097,51788.25258672448,59383.105334784515,52227.672525102425,233.39522540658828,BTCUSDT
2024-01-03 02:20:00,56066.22737023396,58660.29999352927,56978.14950746437,51551.91725904179,716.0738371831974,BTCUSDT
2024-01-03 02:25:00,56255.113886549894,59302.64495744074,58627.48249701095,52946.9716593532,358.3782962723386,BTCUSDT
2024-01-03 02:30:00,53110.08047401512,52810.5372712149,50046.64809511384,56541.38809226668,595.1885772346967,BTCUSDT
2024-01-03 02:35:00,50341.199983491264,53174.90440614348,51713.73847532502,55548.696117183536,737.5170684807272,BTCUSDT
2024-01-03 02:40:00,58892.462969072156,51580.04378899697,55092.84837506997,52590.79582293449,232.4091102430631,BTCUSDT
2024-01-03 02:45:00,54003.20723371151,54781.54828285884,50101.04786130134,52420.5168883296,202.7603036550947,BTCUSDT
2024-01-03 02:50:00,51977.062698104644,56896.27392932423,54863.145680319714,53941.42819517967,262.2661839706518,BTCUSDT
2024-01-03 02:55:00,53367.81119109718,55514.44394033138,53910.404768850305,53459.460590550225,192.98532440933124,BTCUSDT
2024-01-03 03:00:00,58806.89650874866,57374.57967064536,59541.03836605101,59384.80294868866,832.7932003337912,BTCUSDT
2024-01-03 03:05:00,59791.473842806365,52374.144408964596,59977.620434663826,55653.19439049899,587.0074948635878,BTCUSDT
2024-01-03 03:10:00,51380.24075753045,51526.09901293274,50354.115104261145,50855.18457610726,315.7770190848381,BTCUSDT
2024-01-03 03:15:00,56433.70756239382,57093.728374513514,53092.15663299114,50484.17748497236,746.0295772979861,BTCUSDT
2024-01-03 03:20:00,55274.828384046334,56821.34054979602,52233.28921375167,50455.591606564776,226.98655726922453,BTCUSDT
2024-01-03 03:25:00,51057.51386589404,54593.4905475655,57906.86231350743,59848.579479735614,438.3156653549386,BTCUSDT
2024-01-03 03:30:00,56390.05004273638,52717.2207527024,52150.83461540841,59052.70738751327,691.0765942732886,BTCUSDT
2024-01-03 03:35:00,57095.61898867373,55794.1337084585,52766.38624381471,54245.4856231893,604.3256634947061,BTCUSDT
2024-01-03 03:40:00,57124.32783166928,50504.8918288369,55729.325400462185,58839.42508233087,883.3654684904885,BTCUSDT
2024-01-03 03:45:00,55283.00127416508,58268.10998487452,59793.1605462617,56696.96378804513,642.1891466495806,BTCUSDT
2024-01-03 03:50:00,58401.96572334776,55673.40263842669,51332.35589143665,54504.03883293792,334.7164910527247,BTCUSDT
2024-01-03 03:55:00,52102.51985405787,58400.71282026184,56319.17534137749,51455.45091381652,394.548699358738,BTCUSDT
2024-01-03 04:00:00,50373.49287888749,53395.291028529864,54556.29245984349,56251.54857396232,338.50163581806953,BTCUSDT
2024-01-03 04:05:00,58959.476094084705,51645.696311151805,55529.31309574364,50506.85618928129,255.59876995292888,BTCUSDT
2024-01-03 04:10:00,51822.132522270615,50045.43994976493,57417.540340843996,58147.85305255742,932.7422688310237,BTCUSDT
2024-01-03 04:15:00,54658.786392911985,59292.21299070276,56805.32230673852,50032.80651108394,868.8106531691644,BTCUSDT
2024-01-03 04:20:00,54881.95821414513,50734.11430463276,59942.62118019897,52184.33001744628,362.2085035008926,BTCUSDT
2024-01-03 04:25:00,50548.20338968305,54463.38877419697,55509.01163409065,52637.37245544807,449.3966693895338,BTCUSDT
2024-01-03 04:30:00,59944.730297345166,52051.24114811029,58046.91445955215,59491.11814184077,350.71741692431897,BTCUSDT
2024-01-03 04:35:00,55298.227038530036,57463.201730690664,51354.16924357666,58102.911510890284,918.1091626575945,BTCUSDT
2024-01-03 04:40:00,54500.84418830087,55813.96283976353,52394.004450509,58941.130365003715,177.66897014137777,BTCUSDT
2024-01-03 04:45:00,56281.01254283032,50251.21596535317,52814.33768771997,56398.56014398345,264.2265291190391,BTCUSDT
2024-01-03 04:50:00,55900.75629414688,57205.015104563674,53286.92608336169,53544.40649834408,514.9061619042783,BTCUSDT
2024-01-03 04:55:00,51620.305144866164,55158.87014444866,55936.583108078055,56134.43989072515,555.3256095325439,BTCUSDT
2024-01-03 05:00:00,51466.568353891926,50221.11873951267,53503.251817451,54666.155559587765,620.3577663586987,BTCUSDT
2024-01-03 05:05:00,55923.12878727691,51008.557249097576,54262.91298615155,59921.33318320882,334.6783711001058,BTCUSDT
2024-01-03 05:10:00,55725.609733483594,57638.8681447202,50377.88560594652,50259.174477504355,883.596800349758,BTCUSDT
2024-01-03 05:15:00,55617.49891195373,57911.438039176566,57117.3989351188,57567.22037255885,314.4581512229913,BTCUSDT
2024-01-03 05:20:00,56105.68768038571,56260.047191092286,54600.23621005348,56122.69577174165,767.6121049937825,BTCUSDT
2024-01-03 05:25:00,59863.88941595172,54862.310680169896,57257.223313242124,57385.29743669547,527.5098713370011,BTCUSDT
2024-01-03 05:30:00,51536.85200141841,50252.873851507655,50785.313213107715,58325.826994195035,493.4954458236426,BTCUSDT
2024-01-03 05:35:00,52575.40388937918,55073.94823093695,55843.83480474541,51634.28318747801,395.898937556749,BTCUSDT
2024-01-03 05:40:00,52330.04635120649,55839.51660016124,59907.709341619455,54452.60353517063,257.88023647455077,BTCUSDT
2024-01-03 05:45:00,51480.19751957379,52458.184628783296,59904.55491244963,57620.29749505,230.31481305175242,BTCUSDT
2024-01-03 05:50:00,55596.77209707877,52019.11880865734,57951.3425100135,58925.709453211,802.5903258075036,BTCUSDT
2024-01-03 05:55:00,56157.90000968937,59127.17647707604,56727.28360284585,58115.968778255665,622.5013049729215,BTCUSDT
2024-01-03 06:00:00,50855.23004353073,51474.79336762408,53881.45622671657,56704.54030806538,629.5651664879409,BTCUSDT
2024-01-03 06:05:00,53721.51239504438,52846.32990433911,51807.71060410414,55308.469293011345,780.7865703748469,BTCUSDT
2024-01-03 06:10:00,52157.885246157566,59582.561796825335,53891.43599851631,52350.81330055965,808.1016602036593,BTCUSDT
2024-01-03 06:15:00,53253.52688811269,55841.18785035246,58109.50652436623,51129.76715163735,885.5669848669753,BTCUSDT
2024-01-03 06:20:00,52591.13720730943,51764.48029117872,57921.98042327318,56666.24051262133,446.0551001392288,BTCUSDT
2024-01-03 06:25:00,55347.617967433005,56706.02367156026,53388.711288212515,57591.45393691608,109.30701662442335,BTCUSDT
2024-01-03 06:30:00,59577.87258867765,56500.86780207725,50792.86713974838,56780.40371843853,321.0998937372849,BTCUSDT
2024-01-03 06:35:00,53245.84970386205,56149.55354009312,55365.33987785805,58379.99438222423,131.39835403154854,BTCUSDT
2024-01-03 06:40:00,58903.65448728202,51987.40464498899,58112.95448152811,59892.50448865708,576.2203466817695,BTCUSDT
2024-01-03 06:45:00,52485.30451993448,53972.553209580095,52257.041819818376,58691.03874509877,691.4631773775786,BTCUSDT
2024-01-03 06:50:00,52327.78694078182,52892.256532567466,51969.67415535919,58883.393388663826,842.3148670076723,BTCUSDT
2024-01-03 06:55:00,59040.245768442255,57693.492946694074,50236.10363851572,56908.798642980095,890.8549199174436,BTCUSDT
2024-01-03 07:00:00,52165.52227257207,50491.02213641012,58870.66469088636,50794.64496782145,995.2665859754454,BTCUSDT
2024-01-03 07:05:00,55593.52656630016,55942.45575671648,54281.47913465589,52457.20580841272,840.3605826879647,BTCUSDT
2024-01-03 07:10:00,59099.233418344265,56247.217884697224,54065.27209427346,59846.45022218078,862.0510727642793,BTCUSDT
2024-01-03 07:15:00,56353.6626839147,56489.991057421845,56034.137676838094,54002.29789707881,999.3960008213032,BTCUSDT
2024-01-03 07:20:00,51197.024635321686,53264.17052635972,58436.060496213584,56913.34965230293,755.3075164812633,BTCUSDT
2024-01-03 07:25:00,58714.168178234075,56172.48285990286,58637.70198866343,57686.92115143776,270.1679616710484,BTCUSDT
2024-01-03 07:30:00,58986.86806956891,56763.489324220296,57845.58779577947,54851.829973971035,554.4122642415691,BTCUSDT
2024-01-03 07:35:00,52159.56298530433,54428.77532791157,51667.651295522235,50832.43395443537,237.4418138734041,BTCUSDT
2024-01-03 07:40:00,59620.35825409156,56281.39705833707,54815.21738660894,58124.72924509855,173.12958786652732,BTCUSDT
2024-01-03 07:45:00,56780.98345405443,53631.10666742929,55651.27236066872,54391.64225551428,477.1042688819365,BTCUSDT
2024-01-03 07:50:00,53423.27448355966,54229.875165564976,53563.64664487314,57450.913850519915,772.3265966881371,BTCUSDT
2024-01-03 07:55:00,50839.40657691049,57798.57667111311,56652.85046756401,54764.38797537427,457.19860160762454,BTCUSDT
2024-01-03 08:00:00,56803.045796249804,59597.0430401857,56874.96100267192,53967.102063593295,650.3664048200268,BTCUSDT
2024-01-03 08:05:00,59687.730965674724,53270.29665405766,53437.67334067149,55883.48875454209,842.3528994445451,BTCUSDT
2024-01-03 08:10:00,56311.41297831593,56734.65951934838,51455.718448876214,57811.25456078102,336.5841491514073,BTCUSDT
2024-01-03 08:15:00,51248.305026956965,56020.69587988534,54333.4189539131,55439.70215715688,388.73510848188636,BTCUSDT
2024-01-03 08:20:00,55037.804101646376,54546.790070450326,54953.78068378774,52640.44923736679,601.1337616900947,BTCUSDT
2024-01-03 08:25:00,53612.39963610481,56703.468770463194,53787.15098648401,56102.33873831604,651.1980945617948,BTCUSDT
2024-01-03 08:30:00,50422.42008796909,53382.04212791563,55854.780297833284,50890.79152758234,747.0765752429324,BTCUSDT
2024-01-03 08:35:00,56183.378491944524,59258.85902882797,56739.73292038708,55587.07398785931,732.8511283945602,BTCUSDT
2024-01-03 08:40:00,56632.380136916756,54658.94825512119,50875.52575920232,59759.54112890439,601.0054240636085,BTCUSDT
2024-01-03 08:45:00,55785.99072488877,52831.769821046044,54599.643996803665,58610.27850148255,662.8775140893005,BTCUSDT
2024-01-03 08:50:00,54355.20717139508,57795.582551674095,51570.66556633661,59747.40683464634,719.5079744985535,BTCUSDT
2024-01-03 08:55:00,54852.07252749508,50221.339820445086,59971.36758877933,53201.33853186579,508.8915176875593,BTCUSDT
2024-01-03 09:00:00,53644.52773845724,59062.049801907015,54083.79579408139,53070.08235510301,798.9183321608994,BTCUSDT
2024-01-03 09:05:00,55937.23295294079,52061.635192981965,50146.46816669803,53860.378060459414,829.8035265881579,BTCUSDT
2024-01-03 09:10:00,57375.18241189606,51029.90463585577,51324.96012501218,57054.412377392066,276.0934569864479,BTCUSDT
2024-01-03 09:15:00,53641.6570682635,53761.38207818962,54890.04222574876,52048.35220620491,375.4431713931616,BTCUSDT
2024-01-03 09:20:00,56630.98185702537,55066.23880054446,59334.67820173413,57916.8406429409,118.13133248422403,BTCUSDT
2024-01-03 09:25:00,52052.1488218535,52543.96743866797,52729.63524045906,50631.67382870539,251.98201697749016,BTCUSDT
2024-01-03 09:30:00,52507.463320714654,59041.34087121724,53944.421301969865,56526.38760002995,574.0426473797139,BTCUSDT
2024-01-03 09:35:00,59743.90136532149,52191.281794885195,58429.497684764065,50132.22518838491,416.9026060832719,BTCUSDT
2024-01-03 09:40:00,52837.12663774902,54264.91236636113,52018.81045676152,54458.95560263591,191.4291177108751,BTCUSDT
2024-01-03 09:45:00,51241.928404413,55457.310090382736,52701.24648102855,57380.58891583507,510.140217918031,BTCUSDT
2024-01-03 09:50:00,58577.357525645886,50300.183071177875,55372.184128032764,53028.76940055898,612.6470640696789,BTCUSDT
2024-01-03 09:55:00,56274.12474760927,53167.37397334338,53761.44706378579,56933.36789291859,714.0006905531919,BTCUSDT
2024-01-03 10:00:00,55339.07866133852,51267.01449513712,53169.25217728889,50027.71620713983,577.65688615447,BTCUSDT
2024-01-03 10:05:00,55625.29039836433,58437.69004208395,57966.27163248764,53645.95832310177,592.3005930556764,BTCUSDT
2024-01-03 10:10:00,51399.09389436775,53281.82653202375,54188.69632572197,59463.56574023798,756.4405245347712,BTCUSDT
2024-01-03 10:15:00,56094.65047610569,59223.39295628398,55757.18601433782,52008.15301074137,669.800491732047,BTCUSDT
2024-01-03 10:20:00,56168.90476331471,54627.088871504566,58441.15700381126,59593.94695592747,247.3519839629852,BTCUSDT
2024-01-03 10:25:00,50321.33606759729,52802.75130017001,51431.72933307409,59842.251978888664,693.4555893178737,BTCUSDT
2024-01-03 10:30:00,59833.38010304698,52584.14088390349,54005.8413765516,59801.45137998573,419.9743653609477,BTCUSDT
2024-01-03 10:35:00,50842.44575694527,56786.998296022335,53339.1536246553,51508.78661784891,379.1086102716095,BTCUSDT
2024-01-03 10:40:00,56034.097775622926,56572.65326327439,54110.29698907569,58611.2971171758,547.012783292443,BTCUSDT
2024-01-03 10:45:00,56887.304866870385,57336.97521067883,56160.94799561045,57246.32074099013,464.7358294215685,BTCUSDT
2024-01-03 10:50:00,59565.09279298992,58194.67581435705,55973.29076342635,58873.945879325314,464.27808156195545,BTCUSDT
2024-01-03 10:55:00,52054.40127496566,55292.82722396203,57714.854264950765,55359.15556805899,705.5342222740613,BTCUSDT
2024-01-03 11:00:00,50623.24689909144,57490.56434359702,57045.513986051694,58784.09955115708,430.74455800184353,BTCUSDT
2024-01-03 11:05:00,50979.36291020002,55119.65980251453,55893.821975708546,50824.07342229283,763.945344232393,BTCUSDT
2024-01-03 11:10:00,59802.80621071514,50901.20320839752,58282.547236735896,59373.23388287383,264.56992198000563,BTCUSDT
2024-01-03 11:15:00,53384.72140350894,51785.626593033056,56060.551559252635,52994.04134846557,947.2430171564744,BTCUSDT
2024-01-03 11:20:00,54396.80029767323,58512.85577755221,52871.97170253406,57934.64848140338,500.7893628078714,BTCUSDT
2024-01-03 11:25:00,50441.3273818293,52462.94490987579,53463.79342029547,50522.133450215624,703.8908138791331,BTCUSDT
2024-01-03 11:30:00,50142.22407785959,53814.49313112533,52952.20890004107,59648.41313702944,440.7329465262047,BTCUSDT
2024-01-03 11:35:00,56602.66773565961,54389.94009487374,58723.68939647401,52627.29315275699,983.019495082315,BTCUSDT
2024-01-03 11:40:00,57820.21637230541,53632.82016068051,59414.3030991311,51540.94528319124,216.01266135612948,BTCUSDT
2024-01-03 11:45:00,55205.68639711091,53148.77825038737,51084.31719603219,59911.931156513274,828.5219264652419,BTCUSDT
2024-01-03 11:50:00,59818.38696798148,51321.65377404857,50600.565659711865,53684.51339082283,329.85324867423253,BTCUSDT
2024-01-03 11:55:00,53637.43711513166,51939.01962432588,52828.96169756935,54447.0891196023,932.1739491524849,BTCUSDT
2024-01-03 12:00:00,59385.19126886222,51035.60127071155,52234.8355244062,52409.36895789986,638.2266354866343,BTCUSDT
2024-01-03 12:05:00,52251.316785889256,56284.4394729808,51329.49011353337,54239.886665089696,929.030496403663,BTCUSDT
2024-01-03 12:10:00,56617.505680531736,54093.47030963115,52819.79767436553,57136.10192685245,608.2447946936956,BTCUSDT
2024-01-03 12:15:00,54358.74626467223,51084.70140136756,59878.27183662953,51804.99520829392,188.8986627629152,BTCUSDT
2024-01-03 12:20:00,50545.66323596999,58770.91473339359,51703.996719020986,59847.43817269051,115.95389194074716,BTCUSDT
2024-01-03 12:25:00,51834.67774272001,54283.725222018285,53309.11195753513,51728.1471559703,957.8537186229436,BTCUSDT
2024-01-03 12:30:00,55366.79559025785,53642.4503903078,57598.605164642926,59675.4442377956,648.0042937602227,BTCUSDT
2024-01-03 12:35:00,56027.70612291425,59621.756375879755,55121.45235962754,55822.187264834865,863.5622134062065,BTCUSDT
2024-01-03 12:40:00,59028.840377719,59218.72287143413,57153.62976092759,53934.538990874804,188.95725784779236,BTCUSDT
2024-01-03 12:45:00,53895.56320586798,59657.478955585786,54295.52359991702,56010.523361541396,482.2855797314585,BTCUSDT
2024-01-03 12:50:00,56964.72535915217,58757.52025364816,59651.92627081573,52456.56783847027,378.6993146679318,BTCUSDT
2024-01-03 12:55:00,54036.93459920898,56869.38221052908,51915.81549915191,50542.85287470318,350.3103296601684,BTCUSDT
2024-01-03 13:00:00,57049.754963136234,59885.42046796191,50583.35291562538,50355.34540565518,574.3389314320261,BTCUSDT
2024-01-03 13:05:00,59599.42755839762,54880.88944479811,55335.17191724654,53235.92810380909,524.1128769332482,BTCUSDT
2024-01-03 13:10:00,55221.804488930866,58570.18254496612,51315.565917300526,57647.18863407194,654.4485169070575,BTCUSDT
2024-01-03 13:15:00,56471.0907805907,57709.47295373443,55665.87360872723,50193.9029927201,722.3258497586173,BTCUSDT
2024-01-03 13:20:00,55222.91068126759,59804.680887401606,52554.04007107485,53198.73016688841,204.49530439325252,BTCUSDT
2024-01-03 13:25:00,54695.829994307474,56526.61281899922,59799.02158810302,52203.1744996777,290.9724345773833,BTCUSDT
2024-01-03 13:30:00,51952.870016725654,56215.78651614059,57646.730125057045,51562.78573353146,140.08557673591574,BTCUSDT
2024-01-03 13:35:00,55771.04421116564,58748.823066600016,52946.872838450996,55561.826587252865,924.2439543449011,BTCUSDT
2024-01-03 13:40:00,51470.80947604634,55734.5446570413,57318.63045639686,58401.62955380608,893.8273229953315,BTCUSDT
2024-01-03 13:45:00,54123.17627592621,57414.04062533396,56767.669206415805,51848.071318224705,954.4920517791196,BTCUSDT
2024-01-03 13:50:00,57156.91718124366,50096.51653975087,58225.01412001998,54699.18525154442,964.875486690858,BTCUSDT
2024-01-03 13:55:00,57701.82284388581,57771.11495222547,59496.97074381854,55244.72477580285,992.7056282152571,BTCUSDT
2024-01-03 14:00:00,52136.78288213789,56014.83434399009,57387.95963507014,51535.950147034826,996.6298438647949,BTCUSDT
2024-01-03 14:05:00,56216.87201262408,52455.297029579764,56763.944557909104,55682.536817318956,233.7601227703359,BTCUSDT
2024-01-03 14:10:00,52935.431976474734,51988.60926328769,58481.50856881528,54728.66184148101,620.4648199686874,BTCUSDT
2024-01-03 14:15:00,53200.1841767698,53953.80177843097,59124.51715280548,58917.488198856314,889.6590681606796,BTCUSDT
2024-01-03 14:20:00,54441.84481558004,57853.857194240394,52009.63277115985,50586.786338688864,209.29137888893268,BTCUSDT
2024-01-03 14:25:00,50956.55719546852,55665.77574705509,56445.6645432696,52545.54532987672,217.7006736762064,BTCUSDT
2024-01-03 14:30:00,57091.670123608295,59476.23214476634,50071.68652180393,51687.086265595506,311.17829669784317,BTCUSDT
2024-01-03 14:35:00,56305.45494661976,56687.82330919238,55162.559671004914,52911.13028874517,548.8045943044742,BTCUSDT
2024-01-03 14:40:00,56103.50234179951,50775.74898382488,55541.17946682915,55283.68131043905,500.9681742279274,BTCUSDT
2024-01-03 14:45:00,50407.50306094993,59055.66861780877,50293.02317384778,55293.24419350655,406.82731547753576,BTCUSDT
2024-01-03 14:50:00,59731.35317062712,51462.68564308283,59615.387109321106,50684.39785388136,514.1351953571889,BTCUSDT
2024-01-03 14:55:00,50382.860580944995,57109.31460963655,57365.69653335158,53350.82049069881,229.98472538291207,BTCUSDT
2024-01-03 15:00:00,54575.27720011566,50688.11760682598,55120.87354698002,50926.40192994214,846.282291778127,BTCUSDT
2024-01-03 15:05:00,58010.83631121495,58944.780210361765,56853.05638062754,58756.11066730031,409.38714614740945,BTCUSDT
2024-01-03 15:10:00,51231.089270093056,50981.70786364537,54159.35894726925,56114.52422954709,833.0036606700727,BTCUSDT
2024-01-03 15:15:00,50182.13047420236,54508.366973686396,55386.50629250802,52825.3640818639,314.40600735651185,BTCUSDT
2024-01-03 15:20:00,51450.88905799847,59720.69897096032,58089.347651435884,51528.16323488762,653.9021037155967,BTCUSDT
2024-01-03 15:25:00,53200.78982131384,54366.31051175665,52122.48351097087,52269.24623203971,141.87826164109526,BTCUSDT
2024-01-03 15:30:00,51307.619969636806,52701.62046302296,51536.17550538103,57470.692390351745,713.1180603295891,BTCUSDT
2024-01-03 15:35:00,54043.016673881604,56723.01005044647,50805.56153542953,55112.43726102766,699.8765888988056,BTCUSDT
2024-01-03 15:40:00,56390.68806382429,58750.38624542415,55943.559805112505,54557.33850843708,867.7558630087061,BTCUSDT
2024-01-03 15:45:00,58146.24242652435,53216.61832200087,53147.02495739848,51893.342327727725,910.2611057633973,BTCUSDT
2024-01-03 15:50:00,51111.74833007579,50620.354660083314,51950.093741098,58316.99854917326,241.10537019393706,BTCUSDT
2024-01-03 15:55:00,51923.10741912944,54596.20150546747,52762.56742641157,52051.22463485637,696.7158530087019,BTCUSDT
2024-01-03 16:00:00,57305.43404391631,50221.39458958444,55449.49687881024,50066.37973851113,374.1027438575137,BTCUSDT
2024-01-03 16:05:00,59669.00536902338,54853.93741562144,54625.067771298,53301.708063889855,486.64664816679664,BTCUSDT
2024-01-03 16:10:00,51292.87354334861,58266.705392214746,57889.71613664416,54122.85577636913,345.90759951582345,BTCUSDT
2024-01-03 16:15:00,53714.184679317645,57855.991966394,50405.58716190354,58838.01270526423,781.4092698353551,BTCUSDT
2024-01-03 16:20:00,52524.3936970484,58844.82015819957,59617.419196441326,57850.44927051727,872.2645437078228,BTCUSDT
2024-01-03 16:25:00,53226.79538318373,56096.210361901954,55962.90437471016,56239.161236458385,156.34513585398417,BTCUSDT
2024-01-03 16:30:00,50577.81725173305,58602.71879835739,58033.74434471346,50306.342291719964,372.7291121370251,BTCUSDT
2024-01-03 16:35:00,54396.37959995201,56294.82889623478,56488.56921149651,54575.91101832827,352.0197375295207,BTCUSDT
2024-01-03 16:40:00,50476.42837727207,56347.41082845428,56388.76434524526,59705.79259480316,329.0853109820165,BTCUSDT
2024-01-03 16:45:00,56009.76911817149,59297.98238713613,59836.9684243957,51210.89984382066,828.0973559737029,BTCUSDT
2024-01-03 16:50:00,58028.99413643643,53412.43677551745,51841.004047195085,59357.791114269254,390.0372576470765,BTCUSDT
2024-01-03 16:55:00,53191.36492750955,50266.54696447828,59421.70759311992,54177.24176054364,445.1225916981083,BTCUSDT
2024-01-03 17:00:00,55102.98492887809,55570.16388735422,53822.15488562548,58775.703275635475,393.585449145748,BTCUSDT
2024-01-03 17:05:00,57757.01261111485,53692.50364079947,56492.53895332232,52096.73181469157,447.43373067956645,BTCUSDT
2024-01-03 17:10:00,55147.09590870224,51234.53973786027,55556.97382144534,57043.00464080142,686.8489565482945,BTCUSDT
2024-01-03 17:15:00,51098.21628918236,50400.25863577766,58680.02027353307,51699.04405086234,411.68740086575554,BTCUSDT
2024-01-03 17:20:00,56237.57911109809,57067.66181316885,53557.03839040368,58456.59711893865,518.8105579874772,BTCUSDT
2024-01-03 17:25:00,57601.847442648716,53244.785194351,58601.60802754659,54242.59872500148,984.4097868333544,BTCUSDT
2024-01-03 17:30:00,59020.36908048591,59126.87357294451,53038.00467002691,57570.98568597108,228.80617838269302,BTCUSDT
2024-01-03 17:35:00,55403.66842374923,56137.48523883224,53685.206274519136,58743.30708148124,563.7724941383561,BTCUSDT
2024-01-03 17:40:00,53121.24457681844,51433.91454935033,56444.796623317314,51752.51956320975,938.3670668657877,BTCUSDT
2024-01-03 17:45:00,55445.110503287506,57524.56437406636,58528.62049014248,51771.86041409188,713.1250784914688,BTCUSDT
2024-01-03 17:50:00,53114.633267248864,55341.798420359955,57615.568523793416,51813.08581922943,822.3050568430937,BTCUSDT
2024-01-03 17:55:00,52877.27055824603,51007.417957650054,57708.864820043666,57521.426658860786,447.6842523614391,BTCUSDT
2024-01-03 18:00:00,53340.45824756263,50666.145915210145,58508.19665901212,53883.36416448804,968.2025380434997,BTCUSDT
2024-01-03 18:05:00,51924.9966447805,54780.9152162299,54974.140023221546,58329.99873181838,314.1040755333749,BTCUSDT
2024-01-03 18:10:00,53270.78299524058,55831.47881557678,53071.08993173695,59845.59839730259,708.9050417291073,BTCUSDT
2024-01-03 18:15:00,51734.23442538603,52016.20619552332,59887.48542049241,58027.26312567836,339.4102306703367,BTCUSDT
2024-01-03 18:20:00,58857.73010735703,57408.95842842912,57885.16469922452,51429.67580689856,425.4910488933926,BTCUSDT
2024-01-03 18:25:00,56550.94378007795,54885.544689021386,56694.31614552725,59668.59897672428,484.7344212474696,BTCUSDT
2024-01-03 18:30:00,53671.01587450927,50709.61882710762,59396.16784311808,57512.01624606946,572.4404315540634,BTCUSDT
2024-01-03 18:35:00,55808.24858685471,58660.12558727663,59027.14725420628,53143.39784969231,227.61807529311767,BTCUSDT
2024-01-03 18:40:00,58430.206188872515,59762.81950737681,53439.4266785702,52116.044643894595,556.4763523073455,BTCUSDT
2024-01-03 18:45:00,59909.067176180026,57607.34720164151,53912.050927028846,58128.85485566722,311.1667836910237,BTCUSDT
2024-01-03 18:50:00,57619.781858016526,53802.545633221904,52994.30419810386,50868.00711328154,290.4406969026829,BTCUSDT
2024-01-03 18:55:00,54432.11416912212,58063.2120264605,53580.04680850318,51817.10410119095,241.64152603996035,BTCUSDT
2024-01-03 19:00:00,59770.562425338794,53455.61217826808,58291.316190879836,54234.85900599552,737.2712379939455,BTCUSDT
2024-01-03 19:05:00,51319.02380055372,52975.08023752978,58230.89187774821,56209.71595886777,302.38549976084164,BTCUSDT
2024-01-03 19:10:00,54460.93005322673,54774.042319094355,50442.7588992493,57901.05067628413,269.6062230344816,BTCUSDT
2024-01-03 19:15:00,59797.85019778024,58020.75157335762,53544.386995969195,55481.27019449329,364.5655743639193,BTCUSDT
2024-01-03 19:20:00,57712.85074739389,55072.85116926856,59141.456598136225,52575.886247215516,968.3105292498833,BTCUSDT
2024-01-03 19:25:00,54722.54350495237,51750.47609176299,54284.27066609299,57182.2487846592,328.47235156518394,BTCUSDT
2024-01-03 19:30:00,56603.43353347462,53896.52299810495,58572.92414843571,52390.82382751863,419.7566301597101,BTCUSDT
2024-01-03 19:35:00,53752.79889088756,58027.00875252247,52835.58844253645,50395.0145246467,743.9808389613074,BTCUSDT
2024-01-03 19:40:00,57252.826442511454,53240.12282255968,59505.99155070738,52828.12276877127,236.78998186496898,BTCUSDT
2024-01-03 19:45:00,56518.90768784407,52819.08029784899,58501.712382424645,52125.79808044262,985.2208607307697,BTCUSDT
